round_index,proposal_index,generated_index_before_step,draft_token_id,target_greedy_token_id,accepted_greedy,draft_entropy_nats,draft_top1_prob,target_entropy_nats,target_top1_prob,prompt_index,dataset_id,category,source_dataset,source_id,prompt_hash,token_record_index
28,1,29,29930,3644,0,6.691030979156494,0.036582499742507935,1.086648941040039,0.7465245127677917,49,mbpp,code,mbpp,train_284,bf86acdba407d28c7ddc9e4fa06aa61957913e31,29
29,1,30,366,278,0,4.403408527374268,0.21547234058380127,0.01495817955583334,0.9982825517654419,49,mbpp,code,mbpp,train_284,bf86acdba407d28c7ddc9e4fa06aa61957913e31,30
30,1,31,1962,1023,0,6.136544227600098,0.09750163555145264,0.24579590559005737,0.950961709022522,49,mbpp,code,mbpp,train_284,bf86acdba407d28c7ddc9e4fa06aa61957913e31,31
1,1,0,10459,360,0,5.211483001708984,0.08497672528028488,1.6929666996002197,0.34104400873184204,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,0
2,1,1,29889,29889,1,1.1790688037872314,0.8142561316490173,0.24088869988918304,0.958810567855835,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,1
2,2,2,1939,1939,1,4.4636945724487305,0.32715606689453125,0.02651773765683174,0.9972689151763916,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,2
2,3,3,6635,6635,1,4.3626298904418945,0.32672828435897827,0.0003063294570893049,0.999976634979248,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,3
2,4,4,338,338,1,3.041754961013794,0.4580199718475342,0.0005423407419584692,0.9999624490737915,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,4
3,1,5,15390,15390,1,2.4758687019348145,0.6367006897926331,0.0005931247142143548,0.9999555945396423,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,5
3,2,6,310,310,1,0.1369035243988037,0.9841527342796326,0.00017324707005172968,0.9999887347221375,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,6
3,3,7,10805,10805,1,0.807101309299469,0.9053407907485962,0.0029468380380421877,0.9996971487998962,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,7
3,4,8,385,385,1,1.887281894683838,0.6856162548065186,0.0013117308262735605,0.999885618686676,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,8
4,1,9,599,599,1,0.09870019555091858,0.9868478178977966,0.0014054087223485112,0.9998595118522644,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,9
4,2,10,15064,15064,1,0.021351464092731476,0.9977508187294006,0.00014307165110949427,0.9999891519546509,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,10
4,3,11,293,293,1,0.01120508462190628,0.998960018157959,1.832443376770243e-05,0.9999988079071045,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,11
4,4,12,19848,19848,1,0.12298509478569031,0.9822348952293396,5.656787834595889e-05,0.9999963045120239,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,12
5,1,13,297,297,1,1.8418161869049072,0.6323831677436829,0.0005581735749728978,0.9999609589576721,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,13
5,2,14,599,599,1,1.6515159606933594,0.7135797142982483,0.0002934092772193253,0.9999793171882629,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,14
5,3,15,15064,4072,0,3.5399093627929688,0.3081340491771698,0.00010686915629776195,0.9999926090240479,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,15
6,1,16,310,310,1,0.07279494404792786,0.9923959970474243,0.00010993884643539786,0.9999932646751404,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,16
6,2,17,16454,16454,1,4.253633499145508,0.14551086723804474,0.0012817818205803633,0.9998788237571716,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,17
6,3,18,1927,1927,1,0.45960533618927,0.8400342464447021,7.970416845637374e-06,0.9999995231628418,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,18
6,4,19,8812,8812,1,0.13487370312213898,0.9868565201759338,0.0016005283687263727,0.999845027923584,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,19
7,1,20,414,414,1,0.0970735028386116,0.9812931418418884,2.1531834136112593e-05,0.9999986886978149,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,20
7,2,21,29889,29889,1,0.6929901838302612,0.9001786708831787,0.05341704189777374,0.9919700622558594,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,21
7,3,22,13,13,1,0.6762800216674805,0.8945042490959167,1.0592418909072876,0.7416368126869202,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,22
7,4,23,16492,1252,0,3.7773261070251465,0.1503632366657257,1.0812608003616333,0.6844150424003601,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,23
8,1,24,9422,9018,0,3.0194249153137207,0.16857461631298065,0.001158708706498146,0.9999123811721802,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,24
9,1,25,362,362,1,0.838411808013916,0.6953909993171692,0.00022540209465660155,0.9999825954437256,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,25
9,2,26,29901,29901,1,1.2612736225128174,0.7761865258216858,0.0032018653582781553,0.9997349977493286,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,26
9,3,27,10459,450,0,5.027486324310303,0.11623568087816238,1.3101574182510376,0.44419342279434204,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,27
10,1,28,6635,13382,0,6.149503707885742,0.05675412714481354,0.139365091919899,0.9805415868759155,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,28
11,1,29,310,5922,0,0.9650672674179077,0.8609686493873596,1.3212790489196777,0.6703998446464539,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,29
12,1,30,393,393,1,1.259236216545105,0.8097495436668396,0.12740376591682434,0.9776865839958191,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,30
12,2,31,278,376,0,4.049070358276367,0.18560580909252167,1.301785945892334,0.507332444190979,50,logiqa,logic,datatune/LogiQA2.0,14332,9a3742a8b801ec4f6cf519065b243c6784cde873,31
1,1,0,13,13,1,6.00161075592041,0.11591364443302155,0.00016502628568559885,0.9999903440475464,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,0
1,2,1,1678,1678,1,4.002013206481934,0.4211992025375366,0.08115796744823456,0.9846891164779663,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,1
1,3,2,9995,736,0,4.835102081298828,0.21726800501346588,0.048492930829524994,0.9935577511787415,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,2
2,1,3,263,13420,0,5.728135585784912,0.09624764323234558,3.8814382553100586,0.2596445679664612,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,3
3,1,4,376,4286,0,5.633746147155762,0.12367662042379379,0.551362156867981,0.7684116363525391,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,4
4,1,5,13,7122,0,4.182427406311035,0.42774978280067444,0.0016640146495774388,0.9998405575752258,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,5
5,1,6,29898,29898,1,5.146971702575684,0.13405106961727142,9.286292879551183e-06,0.9999995231628418,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,6
5,2,7,1807,19651,0,6.780457496643066,0.09568445384502411,0.008745755068957806,0.9991797208786011,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,7
6,1,8,29898,29897,0,4.083224296569824,0.16917023062705994,0.00010705291060730815,0.999993085861206,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,8
7,1,9,304,13,0,6.759100437164307,0.04657804220914841,0.0010581008391454816,0.999907910823822,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,9
8,1,10,1678,13,0,4.158890247344971,0.44098877906799316,0.1285141259431839,0.9763961434364319,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,10
9,1,11,1678,13,0,4.421812534332275,0.3966735601425171,0.27303576469421387,0.9495881795883179,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,11
10,1,12,1678,1753,0,4.767160415649414,0.3413429856300354,0.9455152750015259,0.715387225151062,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,12
11,1,13,16125,1667,0,6.374457836151123,0.06059722602367401,1.294379711151123,0.8066402077674866,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,13
12,1,14,29879,7295,0,6.2004499435424805,0.05708098039031029,0.01670394092798233,0.9979041218757629,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,14
13,1,15,376,13,0,6.9763407707214355,0.0431792289018631,0.0002504682051949203,0.9999815225601196,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,15
14,1,16,1678,1678,1,6.235810279846191,0.08821510523557663,0.0013434094144031405,0.9998802542686462,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,16
14,2,17,9995,6031,0,4.9667205810546875,0.2620275020599365,2.4577627182006836,0.233467698097229,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,17
15,1,18,304,353,0,5.406620025634766,0.07547743618488312,0.007478986866772175,0.9991853833198547,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,18
16,1,19,376,6024,0,5.788272857666016,0.12713943421840668,0.14184395968914032,0.9739710688591003,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,19
17,1,20,10736,29874,0,6.124300003051758,0.11293250322341919,0.4203457236289978,0.9104946851730347,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,20
18,1,21,3788,742,0,4.016995906829834,0.1587025672197342,0.0025151870213449,0.9997598528862,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,21
19,1,22,525,525,1,1.5006799697875977,0.8021125197410583,0.0002107255713781342,0.9999859929084778,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,22
19,2,23,29890,29890,1,3.5362510681152344,0.3554380238056183,0.0005465014837682247,0.9999594688415527,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,23
19,3,24,742,742,1,1.6808257102966309,0.651310384273529,0.0028046942315995693,0.9997071027755737,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,24
19,4,25,525,525,1,0.9924731254577637,0.8732462525367737,0.00018399885448161513,0.9999879002571106,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,25
20,1,26,29890,29883,0,3.156330108642578,0.4003277122974396,0.00036872178316116333,0.9999765753746033,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,26
21,1,27,742,2033,0,2.809814691543579,0.30482032895088196,0.1954072117805481,0.9525015950202942,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,27
22,1,28,13,13,1,4.313196182250977,0.33153119683265686,0.0004181108088232577,0.9999672174453735,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,28
22,2,29,1678,1678,1,6.101729393005371,0.11294480413198471,0.0006079179001972079,0.9999459385871887,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,29
22,3,30,9995,1121,0,5.460389137268066,0.14600087702274323,1.1840300559997559,0.5746423602104187,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,30
23,1,31,29898,353,0,5.136932373046875,0.11269599199295044,0.0017932795453816652,0.9998393058776855,51,humaneval,code,openai/openai_humaneval,HumanEval/28,436005db98f76addacd962f0ad81f84adc659a37,31
1,1,0,13,13,1,5.773505687713623,0.1722150295972824,0.0025476734153926373,0.999781608581543,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,0
1,2,1,1678,1678,1,2.9842309951782227,0.5401728749275208,0.3381539583206177,0.9218826293945312,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,1
1,3,2,9995,565,0,4.855383396148682,0.2792239487171173,2.1800179481506348,0.30817756056785583,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,2
2,1,3,278,24471,0,5.788809776306152,0.07174534350633621,0.9881575107574463,0.4616967737674713,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,3
3,1,4,29892,1275,0,2.0664525032043457,0.716392457485199,0.12663030624389648,0.9799177050590515,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,4
4,1,5,518,5159,0,5.509782791137695,0.1699087768793106,0.08994032442569733,0.9851786494255066,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,5
5,1,6,518,29901,0,5.272180080413818,0.15640175342559814,0.330355167388916,0.8976794481277466,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,6
6,1,7,518,13,0,6.150036334991455,0.09716672450304031,0.016578204929828644,0.9979230761528015,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,7
7,1,8,1678,4706,0,2.225637912750244,0.6786835789680481,0.005485112313181162,0.9993825554847717,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,8
8,1,9,9995,736,0,4.871041297912598,0.29507458209991455,0.0011800210922956467,0.9998987913131714,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,9
9,1,10,4197,5159,0,5.323957443237305,0.0969691127538681,0.03767365217208862,0.9951200485229492,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,10
10,1,11,29901,13,0,4.406939506530762,0.3176882863044739,0.0015668908599764109,0.9998599886894226,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,11
11,1,12,1678,1678,1,2.104813575744629,0.6780451536178589,0.6512404680252075,0.7348641753196716,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,12
11,2,13,9995,1948,0,4.695951461791992,0.3452007472515106,1.7343251705169678,0.6279134154319763,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,13
12,1,14,313,29918,0,5.241134166717529,0.08437799662351608,0.48711562156677246,0.8205671310424805,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,14
13,1,15,798,1111,0,4.190983295440674,0.4252582788467407,1.7850333452224731,0.6086981296539307,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,15
14,1,16,24266,4339,0,2.174064874649048,0.6121004223823547,0.046646490693092346,0.9930562973022461,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,16
15,1,17,29892,353,0,5.414179801940918,0.10500165075063705,0.001242628786712885,0.9998867511749268,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,17
16,1,18,518,5159,0,5.0507307052612305,0.14891672134399414,0.8011544346809387,0.7758384943008423,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,18
17,1,19,29901,13,0,3.32865571975708,0.4920724928379059,0.0036533307284116745,0.9996453523635864,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,19
18,1,20,1678,1678,1,2.022512197494507,0.6928005218505859,0.019551414996385574,0.9972148537635803,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,20
18,2,21,9995,363,0,5.361510753631592,0.23129700124263763,0.15491782128810883,0.9721153378486633,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,21
19,1,22,1269,474,0,6.108416557312012,0.0817527323961258,1.4053709506988525,0.5426035523414612,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,22
20,1,23,29889,297,0,5.921473026275635,0.08978313207626343,0.1903577446937561,0.953581690788269,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,23
21,1,24,278,3464,0,5.788596153259277,0.11161736398935318,0.008045078255236149,0.9991512298583984,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,24
22,1,25,29871,29898,0,4.256433963775635,0.15191416442394257,0.0003734482161235064,0.999969482421875,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,25
23,1,26,29879,2435,0,6.035355567932129,0.09713427722454071,0.03568103536963463,0.9955679774284363,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,26
24,1,27,29892,29898,0,4.5846405029296875,0.1898782104253769,2.3724338461761363e-05,0.9999988079071045,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,27
25,1,28,2435,20155,0,5.27125883102417,0.14071974158287048,0.004179929383099079,0.99952232837677,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,28
26,1,29,29892,22164,0,2.9317336082458496,0.3937765061855316,0.03145541623234749,0.995375394821167,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,29
27,1,30,13,13,1,5.605913162231445,0.11074021458625793,0.02115131914615631,0.9971599578857422,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,30
27,2,31,1678,4706,0,1.738175630569458,0.7277043461799622,0.0008389030699618161,0.9999271035194397,52,humaneval,code,openai/openai_humaneval,HumanEval/87,31ca1331560635c25b79c0d1a394ef9477f8ceb0,31
1,1,0,306,306,1,5.892352104187012,0.1879810392856598,0.9394627809524536,0.8092424273490906,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,0
1,2,1,471,27746,0,4.96234655380249,0.10274514555931091,0.043084338307380676,0.994266152381897,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,1
2,1,2,675,675,1,1.2217762470245361,0.5915877223014832,0.003645001444965601,0.9995872378349304,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,2
2,2,3,363,29892,0,2.942281723022461,0.32155489921569824,0.12227628380060196,0.9752161502838135,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,3
3,1,4,541,541,1,3.937366008758545,0.3155140280723572,0.004675856791436672,0.9995591640472412,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,4
3,2,5,306,393,0,4.027273178100586,0.34028905630111694,0.8177079558372498,0.7458680272102356,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,5
4,1,6,338,338,1,3.780886173248291,0.15741269290447235,0.21844494342803955,0.949469804763794,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,6
4,2,7,451,451,1,3.8093137741088867,0.32976776361465454,0.4789230525493622,0.8191379904747009,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,7
4,3,8,278,1959,0,3.4218850135803223,0.33326372504234314,0.5625410676002502,0.7618295550346375,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,8
5,1,9,29889,29889,1,1.895724892616272,0.6519263982772827,0.019514989107847214,0.9972224831581116,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,9
5,2,10,13,450,0,3.3797202110290527,0.34707099199295044,0.00559312105178833,0.9994885921478271,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,10
6,1,11,4177,4177,1,5.5051069259643555,0.11033681035041809,0.6964230537414551,0.6853795051574707,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,11
6,2,12,22212,22212,1,0.04156988486647606,0.9966370463371277,0.0013174943160265684,0.9998831152915955,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,12
6,3,13,338,338,1,4.943775177001953,0.24339306354522705,0.3517451286315918,0.9190061688423157,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,13
6,4,14,263,263,1,5.154038429260254,0.15404634177684784,0.09441153705120087,0.9844309687614441,53,daily_dialog,chat,OpenRL/daily_dialog,train_1469,3af676f2c5125f95a8e8a58fa1fc408632082841,14
