source_type,dataset_name,num_tokens,text_hash
math,EleutherAI/hendrycks_math/geometry/train,394,f93850d4b584957f4538079ed37d9735a551a82d
math,EleutherAI/hendrycks_math/geometry/train,627,df9ad262f1a7f5320c3e6efabe39c9276e435f20
math,EleutherAI/hendrycks_math/intermediate_algebra/test,549,41adeb3b7c208c7fe4a75ffb40fa5245c2e25108
code,code_search_net/python,388,92d1769233c8bc1d2e7cb68ac6c4c60c69d9e875
math,EleutherAI/hendrycks_math/precalculus/train,328,b3363b34d162cd602db786317cfd63a942ec8b8c
json_config,OpenAssistant/oasst1/raw_json_rows,736,a9d5045d2b2ee897bcead26a9a1143a6d51213ac
code,code_search_net/python,731,5d3594a297861137e11f4f53d5b03d32c33ebc12
code,code_search_net/python,314,d299e611781ff0f885526d98102abb0c6600e89f
chat,OpenAssistant/oasst1,407,9b92db1587d0ee4dd79fb6728096c513e6bce17c
natural_language,wikitext/wikitext-103-raw-v1,1014,9900abb529f9b3a4472e541a22373323b46f1997
chat,OpenAssistant/oasst1,366,6f74c1a9a33d72b208404f269a49a2508d09c5d0
natural_language,wikitext/wikitext-103-raw-v1,664,b7a1b0abf17830430932918c333f2855c80651cb
chat,OpenAssistant/oasst1,582,8394b815bc43e372ae3560c44aa6487c45b91ad2
code,code_search_net/python,6571,ae4fbfb634d62829369022d8f344880c554d5d7d
json_config,OpenAssistant/oasst1/raw_json_rows,533,9edc4880df255c24f1267a760f689c9519e6a530
natural_language,wikitext/wikitext-103-raw-v1,933,46c38d39f99240f9e9487260e4579a566226c31a
json_config,OpenAssistant/oasst1/raw_json_rows,517,46bfcd3b8394fc6450a4bceafcb3c6bcd858ac47
natural_language,wikitext/wikitext-103-raw-v1,885,98e21779e58c2363e166f2b5adc12c3eef8bb27b
natural_language,wikitext/wikitext-103-raw-v1,689,302e1aafbb18d08fb1c3fa1f11ed903d70661eb2
chat,OpenAssistant/oasst1,322,49a92c939868aff897d4a7b18f773e31d72b77d9
json_config,OpenAssistant/oasst1/raw_json_rows,604,6d041a1df0432a32521d7fc6cc150a411a7b1331
math,EleutherAI/hendrycks_math/precalculus/train,2185,dcc2301051ff5a6cc6ad801053f701e6d2ae0d6e
code,code_search_net/python,1301,c78dec7edc7530fb7edb045c0b069f851c804270
natural_language,wikitext/wikitext-103-raw-v1,416,dee84ffc9b2f14b00578923d7876f58f19794fa1
natural_language,wikitext/wikitext-103-raw-v1,626,d633e7cfc2e57c441832d46c0d6fa3f4e0b85fb4
chat,OpenAssistant/oasst1,381,d053785a848b9ba09afc76e0af1bef881e9f127c
chat,OpenAssistant/oasst1,373,55261ab2493a85de5b4cece9965af574cbb09ec2
natural_language,wikitext/wikitext-103-raw-v1,269,5db704dbbea740582b4b5889a571373a1cdc86cc
chat,OpenAssistant/oasst1,496,6e2b6a8aa48607d55e697f5f123f79b07ef54a83
code,code_search_net/python,533,2609f149f2c65062e39fe7f0e07ec98433429907
natural_language,wikitext/wikitext-103-raw-v1,333,8a989ed3315dc7894fe41cb69328ee5554ad4884
chat,OpenAssistant/oasst1,483,c2e8cedad122f736d494e8081f781f77152405e9
json_config,OpenAssistant/oasst1/raw_json_rows,566,e1a51ad758ea65439d5c03de82aa67f650e269f4
json_config,OpenAssistant/oasst1/raw_json_rows,507,98c8bc3140bbf62f0d0f6c9414446865a26e0b10
natural_language,wikitext/wikitext-103-raw-v1,929,85266063988b7db4d2cd1414b70abb21b3aa586b
math,EleutherAI/hendrycks_math/number_theory/test,388,e3d82fe6f76e7e956cb25c952743be86ea51fff5
natural_language,wikitext/wikitext-103-raw-v1,374,54209b32265ad7d79e180de5fb4f0e5bfdb7dbb2
code,code_search_net/python,389,e3270520cf947b2ec93d10af95d06c8d67d3dbfb
math,EleutherAI/hendrycks_math/algebra/train,293,bb6540796260038185f6fa6294ebc0889c220c1b
math,gsm8k/main/train,282,6fce0961079c36ce3fe6a688d574e2ee7914547d
json_config,OpenAssistant/oasst1/raw_json_rows,682,eaa53494fb85b660920da34d9a0fcead1250d860
code,code_search_net/python,312,0b081149b626865d100e489b1d88e442e8c1836e
natural_language,wikitext/wikitext-103-raw-v1,879,050772ce69bebc11cc6c92937406b2ca4012f053
code,code_search_net/python,903,2cea79f7e8e570d44acf5fcd24bc9da5cad965d8
math,EleutherAI/hendrycks_math/intermediate_algebra/test,697,166614c0f07a251972ae153af4a22d44ad744fc0
code,code_search_net/python,1673,4aa0443a906c0104b5105ae0c1d83b35f731cc18
math,EleutherAI/hendrycks_math/prealgebra/train,1097,81fee0848992faeac36707b6923f7efed4dbc30a
natural_language,wikitext/wikitext-103-raw-v1,454,9d149f2acab72cdfe316f3de44007442114d041d
code,code_search_net/python,367,854161d88bda1d5f3a5a4413c66b2eaccab81092
natural_language,wikitext/wikitext-103-raw-v1,819,a39abbfe11d1a285f9eb3e65ee7867b564be0dc1
math,EleutherAI/hendrycks_math/intermediate_algebra/train,564,354d26702cda580dec29dd2b92b69e980228bbe7
natural_language,wikitext/wikitext-103-raw-v1,808,357b8e985b9ffe8fc61525d40acf859ca4b26f15
natural_language,wikitext/wikitext-103-raw-v1,1262,82848de8d723ba6ad84f9184a2356a0d573c2b6a
natural_language,wikitext/wikitext-103-raw-v1,338,ed52c2bae4dcbd98eda5699e3235d82fb1bd0aa5
code,code_search_net/python,340,1c463f4cf57d775e7d5fc4dc4ee694ed1a08b905
chat,OpenAssistant/oasst1,782,ddc3827ce4c4d386e253f7153a6c53422b8a6c49
code,code_search_net/python,302,0466b0c88426ed96b8d8db67dd4605135583360f
code,code_search_net/python,270,e1788d5d6302b1d6475fc71749214fc7129e5078
natural_language,wikitext/wikitext-103-raw-v1,618,086970ce8dc7e4f0808ee12b06b73690b93767ec
math,gsm8k/main/train,328,413a9929d94c658feded24389b4e4b9fb9abd623
math,EleutherAI/hendrycks_math/precalculus/train,265,64153d398052f025e535be87b66b218c622c518d
natural_language,wikitext/wikitext-103-raw-v1,280,a209a3b777b5d61bef87013b9766598a012a68f6
code,code_search_net/python,751,b1c482d46e71ee5452ac0114c2a5769ec988167e
chat,OpenAssistant/oasst1,1346,86ce50f81cb045d69ca7fbefcbee62a4a074af0c
code,code_search_net/python,651,26a223b87b7413e4a705d4e46a79ad1f27d3c444
math,EleutherAI/hendrycks_math/intermediate_algebra/train,392,df42493a8cc9952095de64557c7bb04b2a3a89ed
natural_language,wikitext/wikitext-103-raw-v1,456,ad682f81bb4c40d5ffc3527f4d8cd7ecc7338961
chat,OpenAssistant/oasst1,605,d9db7530e519e4d603d1c9207e8e732c02677b92
chat,OpenAssistant/oasst1,582,80943a11455a8daf3ede34ceac4ece7f2970076d
chat,OpenAssistant/oasst1,589,19874c090c255311f36b6e978d2b3140ba5800d3
natural_language,wikitext/wikitext-103-raw-v1,1044,6657fa29245d2c1f8e613ce166cbf3afed558be1
chat,OpenAssistant/oasst1,808,01f84147ed7ff8aed837c61cb3212adb7b70d749
code,code_search_net/python,375,a3ded51c0e88c0a0d89ce98500b075cf29383493
json_config,OpenAssistant/oasst1/raw_json_rows,983,f4c6d3f341a2549b4394d651fb606daf66dc4674
code,code_search_net/python,495,70f41125c2cae6b95d96554dcf0f99d55f2b87af
json_config,OpenAssistant/oasst1/raw_json_rows,529,3abb089901a8f3243a59cad120ca70385e6ead95
json_config,OpenAssistant/oasst1/raw_json_rows,563,2a37a8c00a3c72d00e046c81081dddcf7268ee2a
math,EleutherAI/hendrycks_math/precalculus/train,1087,11dc294241e4716d1553b12853869ef2e854c614
natural_language,wikitext/wikitext-103-raw-v1,1084,67f0db95bf593da454f369d56ad2011873b69a41
math,EleutherAI/hendrycks_math/precalculus/test,1076,428ad50a3d5fc6c705e247e1b773fafd939c6a28
json_config,OpenAssistant/oasst1/raw_json_rows,538,a8aa9e9d0a285d48f1029e9c4df959a92ca5abb7
json_config,OpenAssistant/oasst1/raw_json_rows,467,2413aeb5e8b7778b484e72a7e09237d2f54b058d
code,code_search_net/python,389,640946c56034bc360d86169b468ac8162a28d075
natural_language,wikitext/wikitext-103-raw-v1,802,544b7e3cb7a3448d0398c7072551ebcaacbabf3b
json_config,OpenAssistant/oasst1/raw_json_rows,607,b0dbee12d361c0c7259975916f7dcaa921043b8f
natural_language,wikitext/wikitext-103-raw-v1,612,e54b9eae3d60d9718a1063ca8e838f012583cc44
natural_language,wikitext/wikitext-103-raw-v1,689,e6d0ef90a3834714e12c04e52bccc12351fce70b
json_config,OpenAssistant/oasst1/raw_json_rows,529,c298c330c43aa2fc7c8b88bd218705c33d9e0024
math,EleutherAI/hendrycks_math/precalculus/test,267,b98e5dc542f5cca3fca05857863778fdeccf360c
natural_language,wikitext/wikitext-103-raw-v1,697,f0db188a1ebc9bbedbc5c4f1448aa9544ed5b88d
chat,OpenAssistant/oasst1,588,2e3203ac47bc798b104a2d055cba8b8e75a34438
json_config,OpenAssistant/oasst1/raw_json_rows,498,0d312130c804745f891a7dc50a07bc3a9e32b374
chat,OpenAssistant/oasst1,290,b05c2728a36a61226b9cfb4aa4c8f02003dfa2de
json_config,OpenAssistant/oasst1/raw_json_rows,341,ba2affbae58b4fd5f0713c8ba6e8602c9797d2c1
math,EleutherAI/hendrycks_math/prealgebra/test,259,4528d4540669d50c6624d947c199b6e2084a73e9
natural_language,wikitext/wikitext-103-raw-v1,821,94def3a333113e01142b01b5c2a5990ad22afbaf
natural_language,wikitext/wikitext-103-raw-v1,577,24350629dd907ba5f7ad6d688f1fce769ba6ad86
json_config,OpenAssistant/oasst1/raw_json_rows,620,c3b5928c0b1e91c3b7b148d8bffdc2ddcd3970a0
math,EleutherAI/hendrycks_math/number_theory/test,432,fa8787a61105dfeec5745b40e58eddef0151ed9e
code,code_search_net/python,492,692dfc9dae3f2c50b12d0aff393d4ba97fdd5eee
math,EleutherAI/hendrycks_math/intermediate_algebra/test,454,9d5e00c0fc25f973286764ff6ddce966bcd39286
json_config,OpenAssistant/oasst1/raw_json_rows,518,f1c842e8beecd251322299713ce6c8edc392b0e3
natural_language,wikitext/wikitext-103-raw-v1,714,fc7b81ad53f9d28791ab372a5d57bc2a4342642f
chat,OpenAssistant/oasst1,446,7941dbba25f892f0123accfe71e12c42dbd5ee4c
natural_language,wikitext/wikitext-103-raw-v1,495,f862cbbc95152941d984dbdbb302aeee40a2448f
natural_language,wikitext/wikitext-103-raw-v1,784,42ef09b45e3cc4131c5c79c47da40b8d470c4a5d
chat,OpenAssistant/oasst1,757,1fdc814ca167633d97ac5ba8727d9e3abf8bdeec
natural_language,wikitext/wikitext-103-raw-v1,2683,cc28aec121e5aa409e4620e950347b706f7157ff
math,EleutherAI/hendrycks_math/counting_and_probability/train,260,9065371ad66236b149314a5c8e4b7b864424195c
json_config,OpenAssistant/oasst1/raw_json_rows,693,7d69649229d307e882313db899e7eecc5ab6ad36
json_config,OpenAssistant/oasst1/raw_json_rows,528,66ed36d257e68c532f3e1033c9e9bf35a527b1a4
chat,OpenAssistant/oasst1,524,98a725b9d0bfabb00acbd5de49969654e190d970
math,EleutherAI/hendrycks_math/precalculus/train,1630,7b93de3b7dd2cadd4ac4ff2c9b634318ca57e2b8
natural_language,wikitext/wikitext-103-raw-v1,433,b8af55a4a665269c7fc2b8b637188f4e1aaa82ba
math,EleutherAI/hendrycks_math/prealgebra/train,331,84f97c3593fba596552419cb5c36036b4f286873
natural_language,wikitext/wikitext-103-raw-v1,767,ca18682e81990fa1d6cb92d70e0028da48ff2430
code,code_search_net/python,1431,f61462a7e7860d35c41c8bb5b64a8d9cd2b46e23
code,code_search_net/python,272,155bc8a118bb6f954cbc49c68b2f57daa76a4b07
natural_language,wikitext/wikitext-103-raw-v1,603,c8c1cfe003a2d0e7de62e5a90160f98b554f5b50
code,code_search_net/python,484,efebd9b5d45510b744d18d8700aa9a9e56600edc
json_config,OpenAssistant/oasst1/raw_json_rows,935,b47407a8119781c3fad490270478b88abb0b3d64
code,code_search_net/python,407,8c61fdf86289d383cd32c31fed7414e20d9fcfd9
json_config,OpenAssistant/oasst1/raw_json_rows,748,ba3a39edbcbc2ad19b4df02eebca04247f981038
math,EleutherAI/hendrycks_math/intermediate_algebra/train,705,d3bdedf733637eb3950bacf680402ddac0390913
natural_language,wikitext/wikitext-103-raw-v1,466,926a784102b4732cc7a8e823775a980514462e4f
math,EleutherAI/hendrycks_math/algebra/train,273,106fb00c65d05178c4a1da46d9bc36e0d21af901
json_config,OpenAssistant/oasst1/raw_json_rows,872,a07b089a15ffa2b675efb628cb83ac524e3db6aa
math,EleutherAI/hendrycks_math/prealgebra/train,398,e492feb68b87668c9468aa915b739f7a67048912
chat,OpenAssistant/oasst1,476,a96cc40c97d0f4fb28554d80b2ce45d47d149758
math,EleutherAI/hendrycks_math/prealgebra/test,297,fc2f13c20cf6a1b877a7ce17d0cea56b292546ee
math,gsm8k/main/train,292,beba6ab93ed955969def922302667427a049d77b
json_config,OpenAssistant/oasst1/raw_json_rows,548,7391e1c9d1e409a650beab4d3a5700b820637ced
code,code_search_net/python,660,c77e457e2e04d99c902e20bc1798f4764485ef43
math,EleutherAI/hendrycks_math/number_theory/test,364,a93e50c648e886392e9c9fce5563d67065cbb29c
json_config,OpenAssistant/oasst1/raw_json_rows,450,00083e0df4772fee80c161f350e08affe84e3011
natural_language,wikitext/wikitext-103-raw-v1,353,95a56614ada77dc91646147dbf34582e7ec3d607
natural_language,wikitext/wikitext-103-raw-v1,298,5ab9134191bb8eec197ca3a10b582525943e30db
math,EleutherAI/hendrycks_math/intermediate_algebra/test,284,9010a69e7c6dd22ea4a05dbce7a7318bccc9652a
code,code_search_net/python,496,dc110b02c3e6168af0511dedee3996f092ac950d
math,EleutherAI/hendrycks_math/number_theory/train,540,7dfc108ba0dcb9dfff3ec38bce8c367a2b119589
json_config,OpenAssistant/oasst1/raw_json_rows,492,cb7033cbd9bb8c8e72bbb88e1f68d3941988729a
chat,OpenAssistant/oasst1,429,d6575a1f437e89e53cc36cd2458e8c28d6f05792
natural_language,wikitext/wikitext-103-raw-v1,2001,e98b010c888a0e5daff2c059ef55e781ea6ddc5e
chat,OpenAssistant/oasst1,874,bb87bf5c9ab86e65f0db571cbf502b1a74c0fd4c
math,EleutherAI/hendrycks_math/geometry/train,312,90eed11de77855a4bca75d870f9237dcc9f0b00a
chat,OpenAssistant/oasst1,564,251af240f0dd435e8c28bcc27786c6db8d2abcc1
json_config,OpenAssistant/oasst1/raw_json_rows,822,d0b019964dc45050561985a11ba8f2a7a764d2b0
code,code_search_net/python,441,6473fc18ce0d554e9a44d875a6c3fe8e75fcb4e9
json_config,OpenAssistant/oasst1/raw_json_rows,792,fb8921205279efc9235b317a7fe1d564fe00c72f
math,gsm8k/main/train,308,36085960c83afd11fca2b8d544809e06d1edc2e3
natural_language,wikitext/wikitext-103-raw-v1,692,5576ebcda37cc81a392cb4dc35c2ed1188902c92
json_config,OpenAssistant/oasst1/raw_json_rows,1052,ddb21df343bc5724a67b80117aa881a4d4484a37
json_config,OpenAssistant/oasst1/raw_json_rows,852,d9b41dba79ab012a33d5d35be6e098c8be7959e4
natural_language,wikitext/wikitext-103-raw-v1,911,cfcd2f20826cb848b86002a5e1579295a3107865
natural_language,wikitext/wikitext-103-raw-v1,410,bd10648fa0eb9c0670317787124aa87a8dcb5503
json_config,OpenAssistant/oasst1/raw_json_rows,481,0affde6d5bef6918af1e6a10eeef92894b83d93e
code,code_search_net/python,396,7c15442da43950f87c5dd68149bad903d1077bc9
chat,OpenAssistant/oasst1,373,57265e4eb534659daa9455d9f04ac8061ee514e3
chat,OpenAssistant/oasst1,622,41c814fe98a2123eb1e70c687c6730ae9e295e0b
code,code_search_net/python,295,3335eafab31a63821905c3e0d17f3fac10fe76cc
code,code_search_net/python,452,6d0aa57b75fc315c8173db9ceea7d6a1226c5efb
json_config,OpenAssistant/oasst1/raw_json_rows,622,5ff72338eb560286f123996fae9d27e7f6f3496a
chat,OpenAssistant/oasst1,330,4eb9c830bff3d0bb668873986e81b4faf9cd404e
code,code_search_net/python,291,457775692a9dd8a8b9bf5df30eddfba1ce8027a7
code,code_search_net/python,709,beaacd54e38a4b20f2fda5dbb92db783c9f6c10c
code,code_search_net/python,281,7a2cf74347ebb54fa1551294acafc22f1782667d
math,EleutherAI/hendrycks_math/precalculus/test,695,9997e88f96ddd34464095112980872d8d598e15f
chat,OpenAssistant/oasst1,309,845e2337a8803cea571f639df5eeb177f53ded61
natural_language,wikitext/wikitext-103-raw-v1,299,5b92027847e218cfbb14c8f75f900962ae67c73a
chat,OpenAssistant/oasst1,290,8952bfb68a8e3460466ae6b061f62835d1df0c30
chat,OpenAssistant/oasst1,483,04d6261c5f9d1baff6159fcdd4aa218285abb96b
math,EleutherAI/hendrycks_math/precalculus/test,434,33a71a25e2b9a43cd838730d770eed689082eaf0
code,code_search_net/python,1695,05c48b0831bfc32bc8adca5967078cc81d9bfe98
chat,OpenAssistant/oasst1,331,5c502dd9fb5e842a15750520b3121a3e67e3979a
math,EleutherAI/hendrycks_math/intermediate_algebra/train,391,8e0f68c6ba90bc5b144b2e6fa14bff24bff7658b
chat,OpenAssistant/oasst1,970,89d0cd03df8b384042859852a3efa8c7ec2c0303
math,EleutherAI/hendrycks_math/algebra/train,316,e27e823c02205e5860e163d9ab082d347b8eff9d
json_config,OpenAssistant/oasst1/raw_json_rows,925,c3c6a53719470e27c0d4ccdbf77b4acbbd08c433
code,code_search_net/python,492,5bcbcff2842f1ebda0abc60861eb66fd430720eb
chat,OpenAssistant/oasst1,348,498dc9a950b4ad6830dc7a0cd9ad2ca5f35afeeb
math,EleutherAI/hendrycks_math/number_theory/train,323,b1865b8d25d3ab4f9ceedc38a768419106e91022
math,EleutherAI/hendrycks_math/number_theory/test,344,347a6291dae24be1a4df29a330dcd951692fd606
code,code_search_net/python,289,c82378d5d421d80faa459f7e36a0906826570961
math,gsm8k/main/test,363,bd6adfa6042dc07d48a1be8986c2630548cbc0a3
chat,OpenAssistant/oasst1,367,b87fb8dc5ffe603323644c0b2581b57b595e227f
json_config,OpenAssistant/oasst1/raw_json_rows,840,211dab2aef4df4045c77d881512a99bb01a57d83
chat,OpenAssistant/oasst1,369,f996acd52611ce2f4443a6f3cae4bba60842fdab
code,code_search_net/python,433,e63f6f34453ddb39561f366f25c6b8ff4034cabc
code,code_search_net/python,335,5d33a0b07b53810818a941daef1e9ba71b8157a2
code,code_search_net/python,878,b8463d10acfb314932fdfe4af4bed8cc02fc458b
math,EleutherAI/hendrycks_math/prealgebra/test,306,a18ea7a1b2ec4e91693d412a0d17c97d3fcf8516
chat,OpenAssistant/oasst1,386,3fbe6e49691ee76f229743c74a4e806a21c7fb62
natural_language,wikitext/wikitext-103-raw-v1,751,67bee0b028bdfe65dbaf9a6d4e0e3c87c572fcfa
json_config,OpenAssistant/oasst1/raw_json_rows,496,253d905034ff37c29deb7241b9e48faebe3c3396
math,EleutherAI/hendrycks_math/counting_and_probability/test,322,495ae3eb23a04ec96de4433270c0511ed4e089fa
math,EleutherAI/hendrycks_math/intermediate_algebra/test,541,cd61ca2119719ee396b4a9068464522abd242c43
natural_language,wikitext/wikitext-103-raw-v1,573,172b1e6eefaada409a9a6402ab267d8225181eaf
math,EleutherAI/hendrycks_math/precalculus/train,732,a27e2fe8d216e34f0192bbdaadc5c9e70096d96e
chat,OpenAssistant/oasst1,798,7aa4df97a209c5af416a77c26103d30e34eeab74
chat,OpenAssistant/oasst1,352,fbafd1581be70d2dc5e734bcf64717c1e8911786
code,code_search_net/python,1201,c74e8cb3125a98557bb1818fbbd83bc199678ab1
chat,OpenAssistant/oasst1,574,1b30890721d23c26d5f3e593af4bfe11b68b1f15
chat,OpenAssistant/oasst1,535,46a66b2aa12a9e13a3da8f16d6cfa1d6b0fb117d
json_config,OpenAssistant/oasst1/raw_json_rows,659,5bbde7148098e9a3ad655d144cadf581a48ca07f
json_config,OpenAssistant/oasst1/raw_json_rows,750,b150476ec0924316e65a2627838434fb526a85b1
natural_language,wikitext/wikitext-103-raw-v1,553,aa47833792fd8dec4f3e9bd294c3f196a258b13e
chat,OpenAssistant/oasst1,701,912b193d63139566f9b08b6d1a116e550267ce4d
json_config,OpenAssistant/oasst1/raw_json_rows,855,6c46be737ad363989025f0bcf6785bf5ece02822
chat,OpenAssistant/oasst1,702,ee4d57e444756095667144dfeaed71d0fd19bf8f
json_config,OpenAssistant/oasst1/raw_json_rows,786,6b711177e31d9a8182bf82cb1c5a579e805bd314
natural_language,wikitext/wikitext-103-raw-v1,424,d0f76d0c4a827986e98615fd53b37bfad17520d9
math,gsm8k/main/train,420,7bb87f30e5432504de4c8eed5f22d89c475251f5
code,code_search_net/python,426,5e49f516390495f6cf7eedbfd9d842931ce47e91
code,code_search_net/python,301,7d46d8a0381916bbc19b834fe44e91c53dd5fde9
natural_language,wikitext/wikitext-103-raw-v1,319,a56bad29435cca43d0dcb40ac3e72650c40af34b
json_config,OpenAssistant/oasst1/raw_json_rows,569,eec533d07a5ae07a3b46ddbc3698ced80ff84bd6
code,code_search_net/python,307,785b2dac28144addbfea48cb52846a4e27d1a424
natural_language,wikitext/wikitext-103-raw-v1,1119,211f3751cba99d07be60afe25f3b1dac065facc8
natural_language,wikitext/wikitext-103-raw-v1,721,faac5c0f33318a9351a7030d8f2d43d48b821249
json_config,OpenAssistant/oasst1/raw_json_rows,610,f1c3a8712d83ba2cf4e81b626fb83395611f7093
json_config,OpenAssistant/oasst1/raw_json_rows,476,112107f3e0a68e1f0a57d8fb3fd3a5aefcff4622
natural_language,wikitext/wikitext-103-raw-v1,646,2622e2133fec23f216dab7cf277e3c0675d6b4ad
math,EleutherAI/hendrycks_math/counting_and_probability/train,524,1a9a0539e0764094d81e9f1ab26aad3a275f317b
chat,OpenAssistant/oasst1,521,f34c5cd6101cab067a59362d3c310fe9faa6c106
chat,OpenAssistant/oasst1,323,41b1b008a437f16ca8d7b53e2080af63d8091d46
chat,OpenAssistant/oasst1,927,b162429219bee050c0bde5fee2887ecb4723711b
json_config,OpenAssistant/oasst1/raw_json_rows,817,8ed91144e887abba9102af877f5e488d3123d291
math,EleutherAI/hendrycks_math/intermediate_algebra/test,811,fede5765e46babfb6089ae94a2f4a51d878e25ed
chat,OpenAssistant/oasst1,288,4afb753078633f5df7a48550b5d8e7cf62969bb0
json_config,OpenAssistant/oasst1/raw_json_rows,670,8dd86185200c59e1101ab4eb8f49d09244175060
chat,OpenAssistant/oasst1,343,63a0294443f912d39b87d137f11db73a39ed4960
code,code_search_net/python,335,f346c8909df233be691938c51ff0f1386fd65d45
code,code_search_net/python,1323,f3caa7bf02f131a5d6db0e22118a6c6549c1447f
chat,OpenAssistant/oasst1,493,54cad917d0bab871d69c74ca1b40f69fac75b647
math,EleutherAI/hendrycks_math/algebra/train,387,291863fe95d028bd2091a8791d089a17bbc571cd
chat,OpenAssistant/oasst1,623,2da940f9f7473c1efcce279201098717fe7698cb
json_config,OpenAssistant/oasst1/raw_json_rows,645,06d6fa1f8515cc1af102b44cc65f0142be641fbc
json_config,OpenAssistant/oasst1/raw_json_rows,518,331ea9f0357b8b310069d825451083c9f8a18623
chat,OpenAssistant/oasst1,276,b44d7b25ca9d0d0a51afc03899140f2041c92c22
math,EleutherAI/hendrycks_math/precalculus/train,405,a00f981cf27432f9b01bb7b7822dc2d43649f9fe
code,code_search_net/python,336,39acb2643584946d6e345c76366f923960974c46
code,code_search_net/python,527,1fe0a86986c05199c09c2823833611e8d1355dfe
math,gsm8k/main/train,259,b04156294974769128c69b8e0b1da0da2c6fd897
json_config,OpenAssistant/oasst1/raw_json_rows,865,fd2e95517c0e132a56adec2522e71019befd865d
math,EleutherAI/hendrycks_math/counting_and_probability/test,322,1448c13660462f5dab3da5545c6cd02b20bb182f
chat,OpenAssistant/oasst1,271,c7c9067b09a70ac6ffd8b28c6446ea364a1835cd
chat,OpenAssistant/oasst1,607,09dbd77bd55f2f90a9c846b3509251ceaaa06d41
chat,OpenAssistant/oasst1,352,b7e2c9064d13f106d18e5a6140ef19617684afd5
natural_language,wikitext/wikitext-103-raw-v1,485,062384f7240d99b1173e4a55263a7992e8253bd1
natural_language,wikitext/wikitext-103-raw-v1,416,264f379a448ffe7764d67d4d3ba217270ab5f944
chat,OpenAssistant/oasst1,718,97ad2096815c470c0a0febe5dfdbe2b6ea4f22ce
